track,artist,track,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
235,Boombox Cartel,22S5BO6h7JIOjg2Uw88l8e,0.11,https://api.spotify.com/v1/audio-analysis/22S5BO6h7JIOjg2Uw88l8e,0.548,168200,0.895,22S5BO6h7JIOjg2Uw88l8e,0.0,9,0.0816,-1.988,0,0.102,150.122,4,https://api.spotify.com/v1/tracks/22S5BO6h7JIOjg2Uw88l8e,audio_features,spotify:track:22S5BO6h7JIOjg2Uw88l8e,0.682
236,Boombox Cartel,3E1tT3qkd1wXEUtFLf6Nqd,0.389,https://api.spotify.com/v1/audio-analysis/3E1tT3qkd1wXEUtFLf6Nqd,0.674,204852,0.915,3E1tT3qkd1wXEUtFLf6Nqd,0.803,6,0.103,-3.719,0,0.0424,150.011,4,https://api.spotify.com/v1/tracks/3E1tT3qkd1wXEUtFLf6Nqd,audio_features,spotify:track:3E1tT3qkd1wXEUtFLf6Nqd,0.28
237,Boombox Cartel,1axYKkAUrZbB1axBahVM2J,0.00702,https://api.spotify.com/v1/audio-analysis/1axYKkAUrZbB1axBahVM2J,0.511,268966,0.951,1axYKkAUrZbB1axBahVM2J,0.000494,8,0.355,-3.162,0,0.408,144.833,4,https://api.spotify.com/v1/tracks/1axYKkAUrZbB1axBahVM2J,audio_features,spotify:track:1axYKkAUrZbB1axBahVM2J,0.214
238,Boombox Cartel,0MXVkMuhZB81Y41g5v9VAY,0.0848,https://api.spotify.com/v1/audio-analysis/0MXVkMuhZB81Y41g5v9VAY,0.64,216429,0.799,0MXVkMuhZB81Y41g5v9VAY,5.4e-06,4,0.129,-3.998,0,0.045,111.992,4,https://api.spotify.com/v1/tracks/0MXVkMuhZB81Y41g5v9VAY,audio_features,spotify:track:0MXVkMuhZB81Y41g5v9VAY,0.0974
239,Boombox Cartel,34FXI7MfRYJZxZGzxWF1Hm,0.148,https://api.spotify.com/v1/audio-analysis/34FXI7MfRYJZxZGzxWF1Hm,0.622,250105,0.429,34FXI7MfRYJZxZGzxWF1Hm,0.0219,10,0.116,-6.854,0,0.152,94.979,4,https://api.spotify.com/v1/tracks/34FXI7MfRYJZxZGzxWF1Hm,audio_features,spotify:track:34FXI7MfRYJZxZGzxWF1Hm,0.181
240,Boombox Cartel,6ZGwj3zGq31QP6vvIjsrhX,0.00745,https://api.spotify.com/v1/audio-analysis/6ZGwj3zGq31QP6vvIjsrhX,0.572,268800,0.854,6ZGwj3zGq31QP6vvIjsrhX,0.0468,5,0.0813,-5.34,0,0.0752,150.014,4,https://api.spotify.com/v1/tracks/6ZGwj3zGq31QP6vvIjsrhX,audio_features,spotify:track:6ZGwj3zGq31QP6vvIjsrhX,0.172
241,Cimafunk,5iBP84nYff7zzoYGSfOwgf,0.133,https://api.spotify.com/v1/audio-analysis/5iBP84nYff7zzoYGSfOwgf,0.84,249250,0.465,5iBP84nYff7zzoYGSfOwgf,7.99e-06,2,0.153,-8.861,1,0.0347,109.998,4,https://api.spotify.com/v1/tracks/5iBP84nYff7zzoYGSfOwgf,audio_features,spotify:track:5iBP84nYff7zzoYGSfOwgf,0.58
242,Cimafunk,4nrQmXHiGhlWDyAnsbb6gc,0.222,https://api.spotify.com/v1/audio-analysis/4nrQmXHiGhlWDyAnsbb6gc,0.8,240551,0.911,4nrQmXHiGhlWDyAnsbb6gc,0.0,11,0.203,-5.926,0,0.129,120.066,4,https://api.spotify.com/v1/tracks/4nrQmXHiGhlWDyAnsbb6gc,audio_features,spotify:track:4nrQmXHiGhlWDyAnsbb6gc,0.856
243,Cimafunk,03r8a51GORTXZSBCaiGILV,0.204,https://api.spotify.com/v1/audio-analysis/03r8a51GORTXZSBCaiGILV,0.823,279573,0.846,03r8a51GORTXZSBCaiGILV,2.38e-05,5,0.0872,-4.529,1,0.107,106.54,4,https://api.spotify.com/v1/tracks/03r8a51GORTXZSBCaiGILV,audio_features,spotify:track:03r8a51GORTXZSBCaiGILV,0.925
244,Cimafunk,2JyFEakn6g1wzDstMbH0rq,0.205,https://api.spotify.com/v1/audio-analysis/2JyFEakn6g1wzDstMbH0rq,0.859,232179,0.725,2JyFEakn6g1wzDstMbH0rq,0.00013,7,0.129,-6.087,1,0.0412,115.02,4,https://api.spotify.com/v1/tracks/2JyFEakn6g1wzDstMbH0rq,audio_features,spotify:track:2JyFEakn6g1wzDstMbH0rq,0.951
245,Cimafunk,5QwJ0BZr9g8b3HGPQzQH2r,0.058,https://api.spotify.com/v1/audio-analysis/5QwJ0BZr9g8b3HGPQzQH2r,0.871,233465,0.846,5QwJ0BZr9g8b3HGPQzQH2r,0.000593,3,0.147,-6.716,1,0.0718,119.995,4,https://api.spotify.com/v1/tracks/5QwJ0BZr9g8b3HGPQzQH2r,audio_features,spotify:track:5QwJ0BZr9g8b3HGPQzQH2r,0.901
246,Cimafunk,48FDzxvc1eYj0GG6BuzVe9,0.143,https://api.spotify.com/v1/audio-analysis/48FDzxvc1eYj0GG6BuzVe9,0.895,228396,0.759,48FDzxvc1eYj0GG6BuzVe9,0.00151,2,0.124,-9.249,1,0.0871,119.998,4,https://api.spotify.com/v1/tracks/48FDzxvc1eYj0GG6BuzVe9,audio_features,spotify:track:48FDzxvc1eYj0GG6BuzVe9,0.752
247,Cimafunk,7cetNhQtFzoXGN4Nmo4vtz,0.545,https://api.spotify.com/v1/audio-analysis/7cetNhQtFzoXGN4Nmo4vtz,0.631,217039,0.582,7cetNhQtFzoXGN4Nmo4vtz,1.4e-05,4,0.0799,-7.452,0,0.249,193.969,4,https://api.spotify.com/v1/tracks/7cetNhQtFzoXGN4Nmo4vtz,audio_features,spotify:track:7cetNhQtFzoXGN4Nmo4vtz,0.663
248,Cimafunk,6l3pz9GBHymSiKswa4rPBE,0.173,https://api.spotify.com/v1/audio-analysis/6l3pz9GBHymSiKswa4rPBE,0.913,210857,0.567,6l3pz9GBHymSiKswa4rPBE,0.00168,1,0.063,-5.293,0,0.0829,120.026,4,https://api.spotify.com/v1/tracks/6l3pz9GBHymSiKswa4rPBE,audio_features,spotify:track:6l3pz9GBHymSiKswa4rPBE,0.693
249,Cimafunk,2Qq1ZwoC7X5sCWCf25TGuy,0.054,https://api.spotify.com/v1/audio-analysis/2Qq1ZwoC7X5sCWCf25TGuy,0.832,241000,0.508,2Qq1ZwoC7X5sCWCf25TGuy,0.0,1,0.256,-7.811,1,0.0554,109.958,4,https://api.spotify.com/v1/tracks/2Qq1ZwoC7X5sCWCf25TGuy,audio_features,spotify:track:2Qq1ZwoC7X5sCWCf25TGuy,0.467
250,Cimafunk,7lthgXhwl8aYvZ0OpjWR2d,0.0231,https://api.spotify.com/v1/audio-analysis/7lthgXhwl8aYvZ0OpjWR2d,0.752,217182,0.668,7lthgXhwl8aYvZ0OpjWR2d,4.04e-05,1,0.0409,-8.038,0,0.108,120.065,4,https://api.spotify.com/v1/tracks/7lthgXhwl8aYvZ0OpjWR2d,audio_features,spotify:track:7lthgXhwl8aYvZ0OpjWR2d,0.369
251,Ms Nina,6fatMybX8VmHUpaxVcXzrz,0.0527,https://api.spotify.com/v1/audio-analysis/6fatMybX8VmHUpaxVcXzrz,0.752,146945,0.905,6fatMybX8VmHUpaxVcXzrz,0.000242,0,0.173,-7.072,1,0.0515,97.993,4,https://api.spotify.com/v1/tracks/6fatMybX8VmHUpaxVcXzrz,audio_features,spotify:track:6fatMybX8VmHUpaxVcXzrz,0.689
252,Ms Nina,23tOd7fgSTzYqxC8yrIfF0,0.0475,https://api.spotify.com/v1/audio-analysis/23tOd7fgSTzYqxC8yrIfF0,0.649,218400,0.927,23tOd7fgSTzYqxC8yrIfF0,2.82e-05,2,0.672,-3.727,0,0.0357,93.011,4,https://api.spotify.com/v1/tracks/23tOd7fgSTzYqxC8yrIfF0,audio_features,spotify:track:23tOd7fgSTzYqxC8yrIfF0,0.513
253,Ms Nina,2navl1YHbuMoteIz3NVRVs,0.0121,https://api.spotify.com/v1/audio-analysis/2navl1YHbuMoteIz3NVRVs,0.78,204368,0.915,2navl1YHbuMoteIz3NVRVs,0.00181,10,0.031,-5.843,1,0.0841,172.026,4,https://api.spotify.com/v1/tracks/2navl1YHbuMoteIz3NVRVs,audio_features,spotify:track:2navl1YHbuMoteIz3NVRVs,0.866
254,Ms Nina,699JEh7801ltCoKOoIBtwL,0.171,https://api.spotify.com/v1/audio-analysis/699JEh7801ltCoKOoIBtwL,0.68,208481,0.787,699JEh7801ltCoKOoIBtwL,0.0485,1,0.0937,-6.275,0,0.0368,93.003,4,https://api.spotify.com/v1/tracks/699JEh7801ltCoKOoIBtwL,audio_features,spotify:track:699JEh7801ltCoKOoIBtwL,0.922
255,Ms Nina,0rE8HUPIbKMDWC3sgyR81h,0.00491,https://api.spotify.com/v1/audio-analysis/0rE8HUPIbKMDWC3sgyR81h,0.874,168000,0.923,0rE8HUPIbKMDWC3sgyR81h,0.000191,11,0.124,-6.422,0,0.0904,104.973,4,https://api.spotify.com/v1/tracks/0rE8HUPIbKMDWC3sgyR81h,audio_features,spotify:track:0rE8HUPIbKMDWC3sgyR81h,0.474
256,Ms Nina,1pO4GyWlgph4kBFNP2XoM7,0.00801,https://api.spotify.com/v1/audio-analysis/1pO4GyWlgph4kBFNP2XoM7,0.574,161639,0.751,1pO4GyWlgph4kBFNP2XoM7,0.127,0,0.216,-6.803,1,0.223,98.018,4,https://api.spotify.com/v1/tracks/1pO4GyWlgph4kBFNP2XoM7,audio_features,spotify:track:1pO4GyWlgph4kBFNP2XoM7,0.383
257,Ms Nina,1AvpL1TFS7FekXRQf9HLLU,0.1,https://api.spotify.com/v1/audio-analysis/1AvpL1TFS7FekXRQf9HLLU,0.687,154681,0.775,1AvpL1TFS7FekXRQf9HLLU,2.66e-05,5,0.166,-7.925,1,0.0555,90.005,4,https://api.spotify.com/v1/tracks/1AvpL1TFS7FekXRQf9HLLU,audio_features,spotify:track:1AvpL1TFS7FekXRQf9HLLU,0.48
258,Ms Nina,5Azxi4f4lLqZrRqwNbiWXf,0.012,https://api.spotify.com/v1/audio-analysis/5Azxi4f4lLqZrRqwNbiWXf,0.597,186947,0.773,5Azxi4f4lLqZrRqwNbiWXf,2.78e-05,1,0.354,-4.329,1,0.0868,189.972,4,https://api.spotify.com/v1/tracks/5Azxi4f4lLqZrRqwNbiWXf,audio_features,spotify:track:5Azxi4f4lLqZrRqwNbiWXf,0.579
259,Ms Nina,7Kyp4lcmfvjnhyKOqFpTII,0.474,https://api.spotify.com/v1/audio-analysis/7Kyp4lcmfvjnhyKOqFpTII,0.818,227234,0.897,7Kyp4lcmfvjnhyKOqFpTII,0.000106,11,0.0706,-4.909,1,0.115,94.016,4,https://api.spotify.com/v1/tracks/7Kyp4lcmfvjnhyKOqFpTII,audio_features,spotify:track:7Kyp4lcmfvjnhyKOqFpTII,0.845
260,Ms Nina,2EkUMexQoXop516UYuotHj,0.118,https://api.spotify.com/v1/audio-analysis/2EkUMexQoXop516UYuotHj,0.813,212784,0.687,2EkUMexQoXop516UYuotHj,3.53e-06,1,0.106,-7.08,0,0.107,97.013,4,https://api.spotify.com/v1/tracks/2EkUMexQoXop516UYuotHj,audio_features,spotify:track:2EkUMexQoXop516UYuotHj,0.637
261,Feli Colina,7btTCfo8fyFOhqFXFdMi7b,0.89,https://api.spotify.com/v1/audio-analysis/7btTCfo8fyFOhqFXFdMi7b,0.606,178757,0.131,7btTCfo8fyFOhqFXFdMi7b,0.0,10,0.0932,-15.582,1,0.0944,121.0,3,https://api.spotify.com/v1/tracks/7btTCfo8fyFOhqFXFdMi7b,audio_features,spotify:track:7btTCfo8fyFOhqFXFdMi7b,0.621
262,Feli Colina,2mMP8X3Nj1QfONmgbkmdhv,0.669,https://api.spotify.com/v1/audio-analysis/2mMP8X3Nj1QfONmgbkmdhv,0.508,247419,0.518,2mMP8X3Nj1QfONmgbkmdhv,0.000527,5,0.468,-8.907,1,0.0339,126.457,4,https://api.spotify.com/v1/tracks/2mMP8X3Nj1QfONmgbkmdhv,audio_features,spotify:track:2mMP8X3Nj1QfONmgbkmdhv,0.353
263,Feli Colina,1TNav0kMBTjhHVXYPtnGax,0.057,https://api.spotify.com/v1/audio-analysis/1TNav0kMBTjhHVXYPtnGax,0.523,301544,0.383,1TNav0kMBTjhHVXYPtnGax,0.0406,0,0.111,-11.7,1,0.0421,80.621,4,https://api.spotify.com/v1/tracks/1TNav0kMBTjhHVXYPtnGax,audio_features,spotify:track:1TNav0kMBTjhHVXYPtnGax,0.306
264,Feli Colina,03IASsAPp8CMJk2QYgAV0r,0.329,https://api.spotify.com/v1/audio-analysis/03IASsAPp8CMJk2QYgAV0r,0.367,297811,0.491,03IASsAPp8CMJk2QYgAV0r,0.00289,10,0.182,-14.139,1,0.0868,92.184,4,https://api.spotify.com/v1/tracks/03IASsAPp8CMJk2QYgAV0r,audio_features,spotify:track:03IASsAPp8CMJk2QYgAV0r,0.254
265,Feli Colina,3cPLuR0ktmbu6PJ0WzvK23,0.395,https://api.spotify.com/v1/audio-analysis/3cPLuR0ktmbu6PJ0WzvK23,0.458,193013,0.36,3cPLuR0ktmbu6PJ0WzvK23,0.0387,7,0.105,-12.191,0,0.0716,128.271,4,https://api.spotify.com/v1/tracks/3cPLuR0ktmbu6PJ0WzvK23,audio_features,spotify:track:3cPLuR0ktmbu6PJ0WzvK23,0.159
266,Feli Colina,4STps8xsn907ta8OvfH21q,0.873,https://api.spotify.com/v1/audio-analysis/4STps8xsn907ta8OvfH21q,0.286,255212,0.279,4STps8xsn907ta8OvfH21q,0.0695,9,0.094,-15.944,0,0.0342,86.844,4,https://api.spotify.com/v1/tracks/4STps8xsn907ta8OvfH21q,audio_features,spotify:track:4STps8xsn907ta8OvfH21q,0.038
267,Feli Colina,7zBBlL06FRsLHysrSiUJgn,0.698,https://api.spotify.com/v1/audio-analysis/7zBBlL06FRsLHysrSiUJgn,0.323,273216,0.228,7zBBlL06FRsLHysrSiUJgn,0.00973,7,0.142,-14.641,0,0.0453,168.479,3,https://api.spotify.com/v1/tracks/7zBBlL06FRsLHysrSiUJgn,audio_features,spotify:track:7zBBlL06FRsLHysrSiUJgn,0.217
268,Feli Colina,2qnQNOouU066FOy5JC1aFg,0.193,https://api.spotify.com/v1/audio-analysis/2qnQNOouU066FOy5JC1aFg,0.531,239050,0.596,2qnQNOouU066FOy5JC1aFg,0.821,7,0.101,-11.172,1,0.0361,96.027,4,https://api.spotify.com/v1/tracks/2qnQNOouU066FOy5JC1aFg,audio_features,spotify:track:2qnQNOouU066FOy5JC1aFg,0.496
269,Feli Colina,1Z2pkpuzAi9HbHIb2G38Y2,0.22,https://api.spotify.com/v1/audio-analysis/1Z2pkpuzAi9HbHIb2G38Y2,0.647,187696,0.347,1Z2pkpuzAi9HbHIb2G38Y2,0.273,11,0.0993,-15.041,1,0.0448,76.688,4,https://api.spotify.com/v1/tracks/1Z2pkpuzAi9HbHIb2G38Y2,audio_features,spotify:track:1Z2pkpuzAi9HbHIb2G38Y2,0.386
270,Feli Colina,1AcWdeCBuzuWGY9SEzfv54,0.517,https://api.spotify.com/v1/audio-analysis/1AcWdeCBuzuWGY9SEzfv54,0.479,199220,0.151,1AcWdeCBuzuWGY9SEzfv54,0.0637,2,0.154,-18.267,1,0.0593,119.708,4,https://api.spotify.com/v1/tracks/1AcWdeCBuzuWGY9SEzfv54,audio_features,spotify:track:1AcWdeCBuzuWGY9SEzfv54,0.112
271,Axel Fiks,51ebj80qWDECmAGfxnxiFh,0.118,https://api.spotify.com/v1/audio-analysis/51ebj80qWDECmAGfxnxiFh,0.741,153373,0.594,51ebj80qWDECmAGfxnxiFh,0.0206,1,0.14,-5.949,1,0.0604,84.493,4,https://api.spotify.com/v1/tracks/51ebj80qWDECmAGfxnxiFh,audio_features,spotify:track:51ebj80qWDECmAGfxnxiFh,0.348
272,Axel Fiks,5c9B03lTeTYbOVgtPS6Tj2,0.77,https://api.spotify.com/v1/audio-analysis/5c9B03lTeTYbOVgtPS6Tj2,0.563,207163,0.302,5c9B03lTeTYbOVgtPS6Tj2,1.69e-05,0,0.109,-13.007,1,0.0443,157.911,4,https://api.spotify.com/v1/tracks/5c9B03lTeTYbOVgtPS6Tj2,audio_features,spotify:track:5c9B03lTeTYbOVgtPS6Tj2,0.315
273,Axel Fiks,3JOzh538adYKwnjEf21zeP,0.0521,https://api.spotify.com/v1/audio-analysis/3JOzh538adYKwnjEf21zeP,0.605,134385,0.753,3JOzh538adYKwnjEf21zeP,0.0,1,0.112,-4.474,1,0.337,171.785,4,https://api.spotify.com/v1/tracks/3JOzh538adYKwnjEf21zeP,audio_features,spotify:track:3JOzh538adYKwnjEf21zeP,0.397
274,Axel Fiks,3A7J2b3y2vGBb1bkXxzEe5,0.121,https://api.spotify.com/v1/audio-analysis/3A7J2b3y2vGBb1bkXxzEe5,0.945,133057,0.488,3A7J2b3y2vGBb1bkXxzEe5,0.00184,1,0.0892,-10.244,1,0.259,135.059,4,https://api.spotify.com/v1/tracks/3A7J2b3y2vGBb1bkXxzEe5,audio_features,spotify:track:3A7J2b3y2vGBb1bkXxzEe5,0.333
275,Axel Fiks,346DQxi7gliBrI4SQuqFs0,0.132,https://api.spotify.com/v1/audio-analysis/346DQxi7gliBrI4SQuqFs0,0.577,145385,0.534,346DQxi7gliBrI4SQuqFs0,0.0,0,0.146,-10.026,1,0.552,177.825,4,https://api.spotify.com/v1/tracks/346DQxi7gliBrI4SQuqFs0,audio_features,spotify:track:346DQxi7gliBrI4SQuqFs0,0.739
276,Axel Fiks,6C1Qm7bxMckkj8EM6onZkB,0.0934,https://api.spotify.com/v1/audio-analysis/6C1Qm7bxMckkj8EM6onZkB,0.874,180389,0.276,6C1Qm7bxMckkj8EM6onZkB,4.24e-06,0,0.227,-7.843,1,0.0367,109.026,3,https://api.spotify.com/v1/tracks/6C1Qm7bxMckkj8EM6onZkB,audio_features,spotify:track:6C1Qm7bxMckkj8EM6onZkB,0.16
277,Axel Fiks,7x4eA4CryGQFG25gWZS5p3,0.173,https://api.spotify.com/v1/audio-analysis/7x4eA4CryGQFG25gWZS5p3,0.662,195750,0.757,7x4eA4CryGQFG25gWZS5p3,3.52e-05,8,0.0962,-6.548,1,0.0322,129.953,4,https://api.spotify.com/v1/tracks/7x4eA4CryGQFG25gWZS5p3,audio_features,spotify:track:7x4eA4CryGQFG25gWZS5p3,0.49
278,Axel Fiks,3bkpWGpt6Ck6cd7SRFK4bj,0.0208,https://api.spotify.com/v1/audio-analysis/3bkpWGpt6Ck6cd7SRFK4bj,0.767,192481,0.714,3bkpWGpt6Ck6cd7SRFK4bj,3.29e-06,11,0.111,-7.087,0,0.0593,130.019,4,https://api.spotify.com/v1/tracks/3bkpWGpt6Ck6cd7SRFK4bj,audio_features,spotify:track:3bkpWGpt6Ck6cd7SRFK4bj,0.541
279,Axel Fiks,05YD2Z2Gy7bNOofARpqYBx,0.673,https://api.spotify.com/v1/audio-analysis/05YD2Z2Gy7bNOofARpqYBx,0.494,101837,0.234,05YD2Z2Gy7bNOofARpqYBx,0.0,1,0.179,-10.176,0,0.0487,94.635,4,https://api.spotify.com/v1/tracks/05YD2Z2Gy7bNOofARpqYBx,audio_features,spotify:track:05YD2Z2Gy7bNOofARpqYBx,0.241
280,Axel Fiks,3HJoovCwRVO5fwCLbp3Sx2,0.000251,https://api.spotify.com/v1/audio-analysis/3HJoovCwRVO5fwCLbp3Sx2,0.742,101707,0.521,3HJoovCwRVO5fwCLbp3Sx2,0.00761,1,0.104,-7.42,1,0.0643,84.981,4,https://api.spotify.com/v1/tracks/3HJoovCwRVO5fwCLbp3Sx2,audio_features,spotify:track:3HJoovCwRVO5fwCLbp3Sx2,0.736
281,Lucia Tacchetti,37bh1EbB0oJQRqxhvJ92nG,0.155,https://api.spotify.com/v1/audio-analysis/37bh1EbB0oJQRqxhvJ92nG,0.781,212986,0.663,37bh1EbB0oJQRqxhvJ92nG,0.147,0,0.0821,-8.355,1,0.0484,139.984,4,https://api.spotify.com/v1/tracks/37bh1EbB0oJQRqxhvJ92nG,audio_features,spotify:track:37bh1EbB0oJQRqxhvJ92nG,0.201
282,Lucia Tacchetti,7pEqIElBzEG62Woakr6XO9,0.877,https://api.spotify.com/v1/audio-analysis/7pEqIElBzEG62Woakr6XO9,0.512,242486,0.377,7pEqIElBzEG62Woakr6XO9,0.0,2,0.101,-7.829,1,0.0258,154.584,3,https://api.spotify.com/v1/tracks/7pEqIElBzEG62Woakr6XO9,audio_features,spotify:track:7pEqIElBzEG62Woakr6XO9,0.434
283,Lucia Tacchetti,7LdUS5EUgayOyeBc7HWQWD,0.941,https://api.spotify.com/v1/audio-analysis/7LdUS5EUgayOyeBc7HWQWD,0.482,216568,0.222,7LdUS5EUgayOyeBc7HWQWD,8.27e-05,0,0.116,-9.149,1,0.0288,77.265,3,https://api.spotify.com/v1/tracks/7LdUS5EUgayOyeBc7HWQWD,audio_features,spotify:track:7LdUS5EUgayOyeBc7HWQWD,0.188
284,Lucia Tacchetti,5EeqM7iy6FX9hFP7SQLZCi,0.922,https://api.spotify.com/v1/audio-analysis/5EeqM7iy6FX9hFP7SQLZCi,0.457,178732,0.381,5EeqM7iy6FX9hFP7SQLZCi,2.33e-06,7,0.116,-8.569,1,0.0278,142.199,3,https://api.spotify.com/v1/tracks/5EeqM7iy6FX9hFP7SQLZCi,audio_features,spotify:track:5EeqM7iy6FX9hFP7SQLZCi,0.429
285,Lucia Tacchetti,7KPJBwfONGTLPXr4zeXTNp,0.729,https://api.spotify.com/v1/audio-analysis/7KPJBwfONGTLPXr4zeXTNp,0.519,240049,0.761,7KPJBwfONGTLPXr4zeXTNp,0.624,2,0.15,-8.384,1,0.0347,148.047,4,https://api.spotify.com/v1/tracks/7KPJBwfONGTLPXr4zeXTNp,audio_features,spotify:track:7KPJBwfONGTLPXr4zeXTNp,0.361
286,Lucia Tacchetti,07hpInyZMslU7gNOzG2HpW,0.79,https://api.spotify.com/v1/audio-analysis/07hpInyZMslU7gNOzG2HpW,0.723,168000,0.292,07hpInyZMslU7gNOzG2HpW,0.0,5,0.0973,-8.887,1,0.0425,125.079,4,https://api.spotify.com/v1/tracks/07hpInyZMslU7gNOzG2HpW,audio_features,spotify:track:07hpInyZMslU7gNOzG2HpW,0.615
287,Lucia Tacchetti,5jP9lcLIPyUDxrQVABQvPL,0.153,https://api.spotify.com/v1/audio-analysis/5jP9lcLIPyUDxrQVABQvPL,0.653,267133,0.934,5jP9lcLIPyUDxrQVABQvPL,0.651,8,0.0924,-6.728,1,0.0341,119.988,4,https://api.spotify.com/v1/tracks/5jP9lcLIPyUDxrQVABQvPL,audio_features,spotify:track:5jP9lcLIPyUDxrQVABQvPL,0.561
288,Lucia Tacchetti,5E05Sf6eWCkkb5Lh72ErHo,0.776,https://api.spotify.com/v1/audio-analysis/5E05Sf6eWCkkb5Lh72ErHo,0.764,137372,0.45,5E05Sf6eWCkkb5Lh72ErHo,0.0,5,0.108,-5.427,1,0.041,117.841,4,https://api.spotify.com/v1/tracks/5E05Sf6eWCkkb5Lh72ErHo,audio_features,spotify:track:5E05Sf6eWCkkb5Lh72ErHo,0.749
289,Lucia Tacchetti,3fmvMzRZMYKGRz2xgIZkip,0.254,https://api.spotify.com/v1/audio-analysis/3fmvMzRZMYKGRz2xgIZkip,0.882,153958,0.674,3fmvMzRZMYKGRz2xgIZkip,0.712,10,0.081,-9.782,0,0.136,100.005,4,https://api.spotify.com/v1/tracks/3fmvMzRZMYKGRz2xgIZkip,audio_features,spotify:track:3fmvMzRZMYKGRz2xgIZkip,0.633
290,Lucia Tacchetti,6eFVVLUEoanrx193wnQ9aF,0.0312,https://api.spotify.com/v1/audio-analysis/6eFVVLUEoanrx193wnQ9aF,0.72,245653,0.604,6eFVVLUEoanrx193wnQ9aF,0.0216,7,0.0919,-6.411,1,0.0349,104.982,4,https://api.spotify.com/v1/tracks/6eFVVLUEoanrx193wnQ9aF,audio_features,spotify:track:6eFVVLUEoanrx193wnQ9aF,0.413
291,DJ Sky,5f6UBwCPtfPr0iDou24z5c,0.256,https://api.spotify.com/v1/audio-analysis/5f6UBwCPtfPr0iDou24z5c,0.596,163312,0.935,5f6UBwCPtfPr0iDou24z5c,0.00337,9,0.0787,-0.815,0,0.259,122.089,4,https://api.spotify.com/v1/tracks/5f6UBwCPtfPr0iDou24z5c,audio_features,spotify:track:5f6UBwCPtfPr0iDou24z5c,0.545
292,DJ Sky,3MYDuTLCY2P9hCnjBaL3JU,0.0623,https://api.spotify.com/v1/audio-analysis/3MYDuTLCY2P9hCnjBaL3JU,0.815,206653,0.952,3MYDuTLCY2P9hCnjBaL3JU,0.000523,7,0.356,-3.263,1,0.0888,128.003,4,https://api.spotify.com/v1/tracks/3MYDuTLCY2P9hCnjBaL3JU,audio_features,spotify:track:3MYDuTLCY2P9hCnjBaL3JU,0.676
293,DJ Sky,4FDYtGpAHjDfr3uyroTI8F,0.0211,https://api.spotify.com/v1/audio-analysis/4FDYtGpAHjDfr3uyroTI8F,0.8,167467,0.874,4FDYtGpAHjDfr3uyroTI8F,2.56e-05,0,0.219,-2.769,1,0.0757,127.076,4,https://api.spotify.com/v1/tracks/4FDYtGpAHjDfr3uyroTI8F,audio_features,spotify:track:4FDYtGpAHjDfr3uyroTI8F,0.888
294,DJ Sky,6JVW0UIhgMEQBXFjuY8XqQ,0.0222,https://api.spotify.com/v1/audio-analysis/6JVW0UIhgMEQBXFjuY8XqQ,0.792,186813,0.855,6JVW0UIhgMEQBXFjuY8XqQ,0.00348,11,0.0516,-3.377,0,0.13,128.05,4,https://api.spotify.com/v1/tracks/6JVW0UIhgMEQBXFjuY8XqQ,audio_features,spotify:track:6JVW0UIhgMEQBXFjuY8XqQ,0.706
295,DJ Sky,4bQALTxwyfTprcUiEa6zMn,0.0161,https://api.spotify.com/v1/audio-analysis/4bQALTxwyfTprcUiEa6zMn,0.822,175385,0.892,4bQALTxwyfTprcUiEa6zMn,0.0,9,0.325,-3.328,0,0.0873,129.988,4,https://api.spotify.com/v1/tracks/4bQALTxwyfTprcUiEa6zMn,audio_features,spotify:track:4bQALTxwyfTprcUiEa6zMn,0.714
296,DJ Sky,4LctQdtRKjwBPeMq6S2h9Y,0.000321,https://api.spotify.com/v1/audio-analysis/4LctQdtRKjwBPeMq6S2h9Y,0.682,170308,0.927,4LctQdtRKjwBPeMq6S2h9Y,0.000621,9,0.408,-4.004,1,0.065,130.044,4,https://api.spotify.com/v1/tracks/4LctQdtRKjwBPeMq6S2h9Y,audio_features,spotify:track:4LctQdtRKjwBPeMq6S2h9Y,0.618
297,DJ Sky,0kb57lcgAxppiYzZ5d9xJP,0.029,https://api.spotify.com/v1/audio-analysis/0kb57lcgAxppiYzZ5d9xJP,0.671,331532,0.882,0kb57lcgAxppiYzZ5d9xJP,0.638,2,0.128,-13.413,0,0.0583,159.995,4,https://api.spotify.com/v1/tracks/0kb57lcgAxppiYzZ5d9xJP,audio_features,spotify:track:0kb57lcgAxppiYzZ5d9xJP,0.428
298,DJ Sky,3IrJ1iySoP5LFQmK8FCvcb,0.000397,https://api.spotify.com/v1/audio-analysis/3IrJ1iySoP5LFQmK8FCvcb,0.766,202130,0.871,3IrJ1iySoP5LFQmK8FCvcb,0.174,1,0.365,-3.795,1,0.0439,128.006,4,https://api.spotify.com/v1/tracks/3IrJ1iySoP5LFQmK8FCvcb,audio_features,spotify:track:3IrJ1iySoP5LFQmK8FCvcb,0.572
